,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
54,2018,1,3,6,30,0,0,0,0.5,-17.0,100.41
55,2018,1,3,7,30,5,5,63,0.4,-16.1,89.82000000000001
56,2018,1,3,8,30,119,36,548,0.3,-13.7,81.27
57,2018,1,3,9,30,290,52,851,0.3,-10.9,73.76
58,2018,1,3,10,30,357,61,797,0.4,-8.6,68.18
59,2018,1,3,11,30,431,63,874,0.5,-6.800000000000001,65.1
60,2018,1,3,12,30,411,66,814,0.6000000000000001,-5.9,64.9
61,2018,1,3,13,30,361,61,788,0.6000000000000001,-5.7,67.6
62,2018,1,3,14,30,290,54,801,0.5,-6.5,72.87
63,2018,1,3,15,30,138,39,580,0.4,-9.1,80.16
64,2018,1,3,16,30,14,12,109,0.4,-11.4,88.72
65,2018,1,3,17,30,0,0,0,0.4,-11.2,99.0
66,2018,1,3,18,30,0,0,0,0.4,-10.7,109.61
67,2018,1,3,19,30,0,0,0,0.4,-12.1,120.62
68,2018,1,3,20,30,0,0,0,0.4,-12.0,131.77
69,2018,1,3,21,30,0,0,0,0.4,-11.1,142.67000000000002
70,2018,1,3,22,30,0,0,0,0.4,-10.6,152.56
71,2018,1,3,23,30,0,0,0,0.3,-10.4,159.55
72,2018,1,4,0,30,0,0,0,0.2,-10.1,160.1
73,2018,1,4,1,30,0,0,0,0.2,-10.0,153.78
74,2018,1,4,2,30,0,0,0,0.2,-9.9,144.13
75,2018,1,4,3,30,0,0,0,0.3,-9.7,133.31
76,2018,1,4,4,30,0,0,0,0.4,-9.4,122.17
77,2018,1,4,5,30,0,0,0,0.5,-9.2,111.11
78,2018,1,4,6,30,0,0,0,0.7000000000000001,-9.0,100.42
79,2018,1,4,7,30,2,2,0,0.9,-9.1,89.85000000000001
80,2018,1,4,8,30,34,34,0,1.1,-9.1,81.26
81,2018,1,4,9,30,98,94,16,1.2000000000000002,-9.1,73.72
82,2018,1,4,10,30,186,155,84,1.3,-9.2,68.11
83,2018,1,4,11,30,292,174,280,1.3,-9.2,65.01
84,2018,1,4,12,30,255,184,167,1.3,-9.1,64.78
85,2018,1,4,13,30,256,155,264,1.4,-9.1,67.47
86,2018,1,4,14,30,218,98,403,1.4,-9.1,72.73
87,2018,1,4,15,30,111,58,307,1.5,-9.4,80.02
88,2018,1,4,16,30,13,11,73,1.5,-9.6,88.60000000000001
89,2018,1,4,17,30,0,0,0,1.5,-9.8,98.85
90,2018,1,4,18,30,0,0,0,1.5,-9.8,109.46
91,2018,1,4,19,30,0,0,0,1.5,-10.4,120.48
92,2018,1,4,20,30,0,0,0,1.5,-11.0,131.62
93,2018,1,4,21,30,0,0,0,1.4,-11.6,142.52
94,2018,1,4,22,30,0,0,0,1.4,-12.3,152.41
95,2018,1,4,23,30,0,0,0,1.4,-13.0,159.42000000000002
96,2018,1,5,0,30,0,0,0,1.4,-13.7,160.02
97,2018,1,5,1,30,0,0,0,1.4,-14.5,153.75
98,2018,1,5,2,30,0,0,0,1.4,-15.3,144.13
99,2018,1,5,3,30,0,0,0,1.4,-16.1,133.33
100,2018,1,5,4,30,0,0,0,1.4,-16.8,122.18
101,2018,1,5,5,30,0,0,0,1.4,-17.5,111.12
102,2018,1,5,6,30,0,0,0,1.4,-18.0,100.42
103,2018,1,5,7,30,5,5,44,1.4,-18.3,89.82000000000001
104,2018,1,5,8,30,111,42,454,1.4,-18.4,81.23
105,2018,1,5,9,30,258,57,716,1.4,-18.3,73.67
106,2018,1,5,10,30,342,72,722,1.4,-18.1,68.04
107,2018,1,5,11,30,394,84,732,1.5,-17.900000000000002,64.91
108,2018,1,5,12,30,391,90,704,1.5,-17.8,64.66
109,2018,1,5,13,30,365,65,778,1.5,-17.900000000000002,67.33
110,2018,1,5,14,30,253,69,613,1.5,-18.1,72.58
111,2018,1,5,15,30,124,52,408,1.5,-18.2,79.87
112,2018,1,5,16,30,13,11,67,1.4,-18.3,88.44
113,2018,1,5,17,30,0,0,0,1.4,-18.3,98.7
114,2018,1,5,18,30,0,0,0,1.4,-18.4,109.31
115,2018,1,5,19,30,0,0,0,1.4,-18.5,120.33
116,2018,1,5,20,30,0,0,0,1.4,-18.5,131.47
117,2018,1,5,21,30,0,0,0,1.4,-18.6,142.36
118,2018,1,5,22,30,0,0,0,1.4,-18.5,152.26
119,2018,1,5,23,30,0,0,0,1.4,-18.5,159.28
120,2018,1,6,0,30,0,0,0,1.3,-18.4,159.93
121,2018,1,6,1,30,0,0,0,1.3,-18.2,153.72
122,2018,1,6,2,30,0,0,0,1.3,-18.0,144.13
123,2018,1,6,3,30,0,0,0,1.4,-18.0,133.34
124,2018,1,6,4,30,0,0,0,1.4,-18.2,122.2
125,2018,1,6,5,30,0,0,0,1.3,-18.5,111.13
126,2018,1,6,6,30,0,0,0,1.3,-19.0,100.42
127,2018,1,6,7,30,5,5,47,1.3,-19.3,89.8
128,2018,1,6,8,30,114,39,490,1.3,-19.200000000000003,81.2
129,2018,1,6,9,30,256,57,707,1.3,-18.9,73.61
130,2018,1,6,10,30,346,68,741,1.4,-18.4,67.96000000000001
131,2018,1,6,11,30,412,70,804,1.4,-18.1,64.8
132,2018,1,6,12,30,430,83,808,1.4,-17.900000000000002,64.53
133,2018,1,6,13,30,385,71,810,1.3,-17.900000000000002,67.19
134,2018,1,6,14,30,276,60,715,1.3,-18.0,72.43
135,2018,1,6,15,30,139,43,535,1.3,-18.3,79.71000000000001
136,2018,1,6,16,30,16,13,114,1.3,-18.6,88.29
137,2018,1,6,17,30,0,0,0,1.3,-18.7,98.54
138,2018,1,6,18,30,0,0,0,1.3,-18.7,109.15
139,2018,1,6,19,30,0,0,0,1.3,-18.5,120.17
140,2018,1,6,20,30,0,0,0,1.2000000000000002,-18.3,131.32
141,2018,1,6,21,30,0,0,0,1.2000000000000002,-18.2,142.21
142,2018,1,6,22,30,0,0,0,1.1,-18.2,152.1
143,2018,1,6,23,30,0,0,0,1.1,-18.4,159.13
144,2018,1,7,0,30,0,0,0,1.1,-18.6,159.83
145,2018,1,7,1,30,0,0,0,1.0,-18.7,153.69
146,2018,1,7,2,30,0,0,0,0.9,-18.8,144.13
147,2018,1,7,3,30,0,0,0,0.9,-18.9,133.34
148,2018,1,7,4,30,0,0,0,0.8,-19.1,122.2
149,2018,1,7,5,30,0,0,0,0.7000000000000001,-19.3,111.13
150,2018,1,7,6,30,0,0,0,0.6000000000000001,-19.4,100.41
151,2018,1,7,7,30,5,5,49,0.5,-18.9,89.78
152,2018,1,7,8,30,128,42,562,0.5,-17.3,81.16
153,2018,1,7,9,30,292,51,850,0.4,-15.4,73.55
154,2018,1,7,10,30,402,63,900,0.4,-13.7,67.87
155,2018,1,7,11,30,470,66,946,0.5,-12.4,64.69
156,2018,1,7,12,30,462,68,912,0.6000000000000001,-11.5,64.4
157,2018,1,7,13,30,402,64,866,0.6000000000000001,-11.0,67.04
158,2018,1,7,14,30,313,56,844,0.6000000000000001,-11.2,72.27
159,2018,1,7,15,30,155,38,643,0.5,-12.7,79.55
160,2018,1,7,16,30,22,16,196,0.5,-14.6,88.15
161,2018,1,7,17,30,0,0,0,0.5,-15.2,98.38
162,2018,1,7,18,30,0,0,0,0.5,-15.2,109.0
163,2018,1,7,19,30,0,0,0,0.5,-14.9,120.02
164,2018,1,7,20,30,0,0,0,0.5,-14.5,131.16
165,2018,1,7,21,30,0,0,0,0.5,-14.1,142.05
166,2018,1,7,22,30,0,0,0,0.5,-13.6,151.93
167,2018,1,7,23,30,0,0,0,0.5,-13.4,158.97
168,2018,1,8,0,30,0,0,0,0.4,-13.4,159.73
169,2018,1,8,1,30,0,0,0,0.4,-13.2,153.64
170,2018,1,8,2,30,0,0,0,0.4,-13.1,144.11
171,2018,1,8,3,30,0,0,0,0.4,-13.3,133.34
172,2018,1,8,4,30,0,0,0,0.4,-13.5,122.2
173,2018,1,8,5,30,0,0,0,0.4,-13.0,111.13
174,2018,1,8,6,30,0,0,0,0.4,-11.9,100.4
175,2018,1,8,7,30,4,4,30,0.4,-10.9,89.78
176,2018,1,8,8,30,92,51,266,0.5,-9.7,81.11
177,2018,1,8,9,30,198,97,354,0.6000000000000001,-8.3,73.48
178,2018,1,8,10,30,210,156,143,0.7000000000000001,-7.0,67.78
179,2018,1,8,11,30,281,173,252,0.7000000000000001,-6.1000000000000005,64.57000000000001
180,2018,1,8,12,30,290,169,279,0.8,-5.5,64.26
181,2018,1,8,13,30,134,132,6,0.8,-5.300000000000001,66.88
182,2018,1,8,14,30,97,95,5,0.7000000000000001,-5.2,72.11
183,2018,1,8,15,30,58,58,0,0.7000000000000001,-5.300000000000001,79.39
184,2018,1,8,16,30,11,11,13,0.6000000000000001,-5.7,88.01
185,2018,1,8,17,30,0,0,0,0.6000000000000001,-5.9,98.22
186,2018,1,8,18,30,0,0,0,0.6000000000000001,-5.9,108.83
187,2018,1,8,19,30,0,0,0,0.5,-5.9,119.86
188,2018,1,8,20,30,0,0,0,0.5,-6.1000000000000005,131.0
189,2018,1,8,21,30,0,0,0,0.5,-6.0,141.89
190,2018,1,8,22,30,0,0,0,0.5,-6.1000000000000005,151.77
191,2018,1,8,23,30,0,0,0,0.4,-6.300000000000001,158.81
192,2018,1,9,0,30,0,0,0,0.5,-6.300000000000001,159.61
193,2018,1,9,1,30,0,0,0,0.5,-6.2,153.59
194,2018,1,9,2,30,0,0,0,0.6000000000000001,-6.1000000000000005,144.09
195,2018,1,9,3,30,0,0,0,0.7000000000000001,-5.7,133.33
196,2018,1,9,4,30,0,0,0,0.9,-4.9,122.2
197,2018,1,9,5,30,0,0,0,1.0,-4.2,111.12
198,2018,1,9,6,30,0,0,0,1.0,-4.1000000000000005,100.38
199,2018,1,9,7,30,5,5,45,0.9,-3.9,89.76
200,2018,1,9,8,30,119,45,475,0.8,-3.0,81.07000000000001
201,2018,1,9,9,30,213,82,459,0.9,-1.8,73.41
202,2018,1,9,10,30,232,157,197,1.1,-1.2000000000000002,67.68
203,2018,1,9,11,30,299,157,328,1.1,-1.1,64.44
204,2018,1,9,12,30,248,177,162,1.1,-1.3,64.11
205,2018,1,9,13,30,211,163,122,1.0,-1.6,66.72
206,2018,1,9,14,30,161,122,127,1.0,-2.0,71.94
207,2018,1,9,15,30,49,49,0,0.9,-2.8000000000000003,79.22
208,2018,1,9,16,30,7,7,2,0.9,-3.7,87.85000000000001
209,2018,1,9,17,30,0,0,0,0.8,-4.1000000000000005,98.05
210,2018,1,9,18,30,0,0,0,0.8,-4.3,108.67
211,2018,1,9,19,30,0,0,0,0.7000000000000001,-4.9,119.69
212,2018,1,9,20,30,0,0,0,0.5,-5.800000000000001,130.84
213,2018,1,9,21,30,0,0,0,0.4,-7.4,141.72
214,2018,1,9,22,30,0,0,0,0.4,-8.700000000000001,151.59
215,2018,1,9,23,30,0,0,0,0.5,-9.4,158.64
216,2018,1,10,0,30,0,0,0,0.7000000000000001,-9.6,159.49
217,2018,1,10,1,30,0,0,0,0.8,-9.4,153.53
218,2018,1,10,2,30,0,0,0,0.8,-9.2,144.07
219,2018,1,10,3,30,0,0,0,0.6000000000000001,-8.9,133.32
220,2018,1,10,4,30,0,0,0,0.4,-8.700000000000001,122.19
221,2018,1,10,5,30,0,0,0,0.5,-9.0,111.1
222,2018,1,10,6,30,0,0,0,0.5,-9.5,100.36
223,2018,1,10,7,30,8,8,97,0.4,-8.6,89.71000000000001
224,2018,1,10,8,30,137,36,646,0.5,-5.800000000000001,81.0
225,2018,1,10,9,30,285,51,816,0.6000000000000001,-3.1,73.33
226,2018,1,10,10,30,364,67,779,0.7000000000000001,-1.4,67.57000000000001
227,2018,1,10,11,30,405,88,732,0.8,-0.3,64.31
228,2018,1,10,12,30,442,78,830,0.8,0.5,63.95
229,2018,1,10,13,30,411,68,863,0.8,0.7000000000000001,66.55
230,2018,1,10,14,30,240,98,454,0.7000000000000001,0.3,71.76
231,2018,1,10,15,30,168,48,633,0.6000000000000001,-1.2000000000000002,79.04
232,2018,1,10,16,30,16,14,50,0.6000000000000001,-2.3000000000000003,87.69
233,2018,1,10,17,30,0,0,0,0.7000000000000001,-2.2,97.88
234,2018,1,10,18,30,0,0,0,0.7000000000000001,-2.1,108.5
235,2018,1,10,19,30,0,0,0,0.7000000000000001,-2.1,119.53
236,2018,1,10,20,30,0,0,0,0.7000000000000001,-2.3000000000000003,130.67000000000002
237,2018,1,10,21,30,0,0,0,0.7000000000000001,-2.6,141.55
238,2018,1,10,22,30,0,0,0,0.7000000000000001,-3.1,151.42000000000002
239,2018,1,10,23,30,0,0,0,0.6000000000000001,-3.4000000000000004,158.47
240,2018,1,11,0,30,0,0,0,0.6000000000000001,-3.3000000000000003,159.36
241,2018,1,11,1,30,0,0,0,0.6000000000000001,-3.0,153.46
242,2018,1,11,2,30,0,0,0,0.5,-2.7,144.03
243,2018,1,11,3,30,0,0,0,0.5,-2.7,133.3
244,2018,1,11,4,30,0,0,0,0.4,-2.8000000000000003,122.17
245,2018,1,11,5,30,0,0,0,0.4,-3.0,111.08
246,2018,1,11,6,30,0,0,0,0.4,-2.9000000000000004,100.32
247,2018,1,11,7,30,3,3,5,0.5,-1.3,89.69
248,2018,1,11,8,30,60,56,24,0.6000000000000001,0.9,80.94
249,2018,1,11,9,30,128,111,60,0.6000000000000001,2.5,73.24
250,2018,1,11,10,30,139,127,30,0.6000000000000001,4.0,67.45
251,2018,1,11,11,30,132,127,12,0.6000000000000001,5.5,64.17
252,2018,1,11,12,30,187,150,84,0.6000000000000001,6.5,63.79
253,2018,1,11,13,30,68,67,2,0.6000000000000001,6.6000000000000005,66.37
254,2018,1,11,14,30,77,70,22,0.6000000000000001,5.7,71.58
255,2018,1,11,15,30,83,73,52,0.5,4.2,78.86
256,2018,1,11,16,30,15,14,23,0.7000000000000001,3.7,87.53
257,2018,1,11,17,30,0,0,0,0.8,3.6,97.71
258,2018,1,11,18,30,0,0,0,0.8,3.3000000000000003,108.33
259,2018,1,11,19,30,0,0,0,0.8,3.0,119.36
260,2018,1,11,20,30,0,0,0,0.8,2.9000000000000004,130.51
261,2018,1,11,21,30,0,0,0,0.9,2.9000000000000004,141.38
262,2018,1,11,22,30,0,0,0,1.0,3.5,151.24
263,2018,1,11,23,30,0,0,0,1.1,4.5,158.29
264,2018,1,12,0,30,0,0,0,1.1,5.4,159.23
265,2018,1,12,1,30,0,0,0,1.1,6.2,153.38
266,2018,1,12,2,30,0,0,0,1.2000000000000002,6.800000000000001,143.99
267,2018,1,12,3,30,0,0,0,1.2000000000000002,7.1000000000000005,133.27
268,2018,1,12,4,30,0,0,0,1.3,7.1000000000000005,122.15
269,2018,1,12,5,30,0,0,0,1.3,7.300000000000001,111.05
270,2018,1,12,6,30,0,0,0,1.4,8.200000000000001,100.29
271,2018,1,12,7,30,6,6,42,1.5,9.4,89.67
272,2018,1,12,8,30,91,56,222,1.6,10.9,80.88
273,2018,1,12,9,30,203,101,351,1.5,12.4,73.15
274,2018,1,12,10,30,305,127,462,1.5,13.4,67.33
275,2018,1,12,11,30,329,166,373,1.5,14.1,64.02
276,2018,1,12,12,30,130,123,16,1.4,14.7,63.620000000000005
277,2018,1,12,13,30,231,165,163,1.2000000000000002,14.9,66.19
278,2018,1,12,14,30,121,101,62,1.1,14.5,71.4
279,2018,1,12,15,30,76,58,94,1.0,13.7,78.68
280,2018,1,12,16,30,15,14,26,0.9,12.7,87.37
281,2018,1,12,17,30,0,0,0,0.8,11.8,97.53
282,2018,1,12,18,30,0,0,0,0.8,11.5,108.16
283,2018,1,12,19,30,0,0,0,0.4,9.6,119.19
284,2018,1,12,20,30,0,0,0,0.4,9.1,130.33
285,2018,1,12,21,30,0,0,0,0.4,8.4,141.20000000000002
286,2018,1,12,22,30,0,0,0,0.5,6.800000000000001,151.05
287,2018,1,12,23,30,0,0,0,0.7000000000000001,4.800000000000001,158.1
288,2018,1,13,0,30,0,0,0,0.9,2.4000000000000004,159.08
289,2018,1,13,1,30,0,0,0,1.2000000000000002,0.1,153.3
290,2018,1,13,2,30,0,0,0,1.3,-2.0,143.94
291,2018,1,13,3,30,0,0,0,1.4,-3.9,133.24
292,2018,1,13,4,30,0,0,0,1.5,-5.9,122.12
293,2018,1,13,5,30,0,0,0,1.6,-7.7,111.02
294,2018,1,13,6,30,0,0,0,1.7000000000000002,-9.4,100.24
295,2018,1,13,7,30,6,6,27,1.9,-11.0,89.59
296,2018,1,13,8,30,123,49,462,1.8,-11.9,80.79
297,2018,1,13,9,30,222,91,448,1.7000000000000002,-11.9,73.04
298,2018,1,13,10,30,353,79,707,1.6,-11.6,67.2
299,2018,1,13,11,30,378,122,581,1.6,-11.4,63.86
300,2018,1,13,12,30,388,124,591,1.5,-11.4,63.440000000000005
301,2018,1,13,13,30,323,137,457,1.5,-11.4,66.0
302,2018,1,13,14,30,229,110,370,1.4,-11.7,71.2
303,2018,1,13,15,30,102,76,132,1.4,-12.2,78.49
304,2018,1,13,16,30,18,15,51,1.4,-12.8,87.17
305,2018,1,13,17,30,0,0,0,1.5,-13.3,97.35
306,2018,1,13,18,30,0,0,0,1.5,-13.5,107.99
307,2018,1,13,19,30,0,0,0,1.4,-13.8,119.02
308,2018,1,13,20,30,0,0,0,1.4,-13.8,130.16
309,2018,1,13,21,30,0,0,0,1.3,-13.9,141.02
310,2018,1,13,22,30,0,0,0,1.2000000000000002,-13.9,150.86
311,2018,1,13,23,30,0,0,0,1.2000000000000002,-14.1,157.91
312,2018,1,14,0,30,0,0,0,1.2000000000000002,-14.2,158.93
313,2018,1,14,1,30,0,0,0,1.2000000000000002,-14.4,153.21
314,2018,1,14,2,30,0,0,0,1.1,-14.7,143.89
315,2018,1,14,3,30,0,0,0,1.1,-15.2,133.2
316,2018,1,14,4,30,0,0,0,1.1,-15.9,122.08
317,2018,1,14,5,30,0,0,0,1.0,-16.6,110.98
318,2018,1,14,6,30,0,0,0,1.0,-17.3,100.19
319,2018,1,14,7,30,12,11,174,1.0,-17.2,89.51
320,2018,1,14,8,30,119,49,435,1.0,-15.9,80.7
321,2018,1,14,9,30,314,47,908,1.0,-14.4,72.93
322,2018,1,14,10,30,437,56,978,1.0,-13.2,67.06
323,2018,1,14,11,30,506,59,1009,1.0,-12.3,63.7
324,2018,1,14,12,30,515,59,1014,1.0,-11.7,63.26
325,2018,1,14,13,30,462,55,993,0.9,-11.5,65.81
326,2018,1,14,14,30,354,49,938,0.8,-12.0,71.01
327,2018,1,14,15,30,203,38,811,0.7000000000000001,-13.7,78.29
328,2018,1,14,16,30,39,20,364,0.7000000000000001,-16.3,86.99
329,2018,1,14,17,30,0,0,0,1.0,-17.900000000000002,97.17
330,2018,1,14,18,30,0,0,0,1.1,-18.3,107.81
331,2018,1,14,19,30,0,0,0,1.2000000000000002,-18.7,118.84
332,2018,1,14,20,30,0,0,0,1.2000000000000002,-19.0,129.98
333,2018,1,14,21,30,0,0,0,1.2000000000000002,-19.200000000000003,140.84
334,2018,1,14,22,30,0,0,0,1.2000000000000002,-19.3,150.67000000000002
335,2018,1,14,23,30,0,0,0,1.1,-19.200000000000003,157.71
336,2018,1,15,0,30,0,0,0,0.8,-18.6,158.77
337,2018,1,15,1,30,0,0,0,0.6000000000000001,-17.6,153.11
338,2018,1,15,2,30,0,0,0,0.6000000000000001,-16.900000000000002,143.82
339,2018,1,15,3,30,0,0,0,0.6000000000000001,-16.5,133.15
340,2018,1,15,4,30,0,0,0,0.6000000000000001,-16.6,122.04
341,2018,1,15,5,30,0,0,0,0.6000000000000001,-17.3,110.93
342,2018,1,15,6,30,0,0,0,0.6000000000000001,-18.7,100.13
343,2018,1,15,7,30,9,8,97,0.7000000000000001,-18.3,89.44
344,2018,1,15,8,30,148,38,675,0.8,-15.3,80.61
345,2018,1,15,9,30,308,53,864,1.0,-11.9,72.81
346,2018,1,15,10,30,408,59,889,1.0,-9.8,66.92
347,2018,1,15,11,30,460,64,888,0.9,-8.4,63.53
348,2018,1,15,12,30,421,90,730,0.8,-7.5,63.07
349,2018,1,15,13,30,351,112,579,0.7000000000000001,-7.2,65.61
350,2018,1,15,14,30,251,100,460,0.5,-7.6,70.81
351,2018,1,15,15,30,133,69,311,0.4,-8.700000000000001,78.10000000000001
352,2018,1,15,16,30,27,21,114,0.4,-9.9,86.81
353,2018,1,15,17,30,0,0,0,0.5,-10.9,96.99
354,2018,1,15,18,30,0,0,0,0.5,-11.6,107.63
355,2018,1,15,19,30,0,0,0,0.6000000000000001,-13.1,118.67
356,2018,1,15,20,30,0,0,0,0.6000000000000001,-13.3,129.81
357,2018,1,15,21,30,0,0,0,0.6000000000000001,-13.0,140.66
358,2018,1,15,22,30,0,0,0,0.6000000000000001,-12.6,150.48
359,2018,1,15,23,30,0,0,0,0.5,-12.1,157.51
360,2018,1,16,0,30,0,0,0,0.5,-11.7,158.6
361,2018,1,16,1,30,0,0,0,0.5,-11.5,153.0
362,2018,1,16,2,30,0,0,0,0.5,-11.4,143.76
363,2018,1,16,3,30,0,0,0,0.5,-11.3,133.1
364,2018,1,16,4,30,0,0,0,0.5,-11.2,121.99
365,2018,1,16,5,30,0,0,0,0.5,-10.8,110.88
366,2018,1,16,6,30,0,0,0,0.5,-10.4,100.07
367,2018,1,16,7,30,8,8,29,0.5,-9.7,89.39
368,2018,1,16,8,30,104,57,285,0.5,-8.700000000000001,80.51
369,2018,1,16,9,30,203,106,326,0.6000000000000001,-7.5,72.69
370,2018,1,16,10,30,310,132,451,0.6000000000000001,-6.300000000000001,66.77
371,2018,1,16,11,30,376,140,527,0.6000000000000001,-5.4,63.35
372,2018,1,16,12,30,379,147,509,0.5,-4.9,62.88
373,2018,1,16,13,30,312,154,380,0.4,-4.800000000000001,65.4
374,2018,1,16,14,30,248,110,414,0.3,-4.9,70.60000000000001
375,2018,1,16,15,30,121,77,210,0.2,-5.6000000000000005,77.9
376,2018,1,16,16,30,27,23,72,0.2,-6.4,86.63
377,2018,1,16,17,30,0,0,0,0.2,-6.800000000000001,96.8
378,2018,1,16,18,30,0,0,0,0.3,-6.9,107.44
379,2018,1,16,19,30,0,0,0,0.3,-7.0,118.49
380,2018,1,16,20,30,0,0,0,0.3,-7.0,129.63
381,2018,1,16,21,30,0,0,0,0.3,-7.1000000000000005,140.47
382,2018,1,16,22,30,0,0,0,0.3,-7.0,150.28
383,2018,1,16,23,30,0,0,0,0.2,-6.9,157.3
384,2018,1,17,0,30,0,0,0,0.3,-6.800000000000001,158.42000000000002
385,2018,1,17,1,30,0,0,0,0.4,-6.6000000000000005,152.88
386,2018,1,17,2,30,0,0,0,0.4,-6.5,143.68
387,2018,1,17,3,30,0,0,0,0.4,-6.9,133.04
388,2018,1,17,4,30,0,0,0,0.4,-7.4,121.93
389,2018,1,17,5,30,0,0,0,0.4,-7.6,110.82
390,2018,1,17,6,30,0,0,0,0.6000000000000001,-7.4,100.0
391,2018,1,17,7,30,6,6,4,0.8,-7.4,89.33
392,2018,1,17,8,30,62,52,61,1.0,-7.9,80.41
393,2018,1,17,9,30,166,100,220,1.0,-8.6,72.56
394,2018,1,17,10,30,137,133,11,1.0,-9.2,66.61
395,2018,1,17,11,30,287,166,267,1.0,-9.6,63.17
396,2018,1,17,12,30,223,164,128,1.0,-9.9,62.67
397,2018,1,17,13,30,205,158,111,1.0,-10.0,65.19
398,2018,1,17,14,30,128,85,128,1.0,-10.3,70.39
399,2018,1,17,15,30,120,75,210,1.0,-11.0,77.69
400,2018,1,17,16,30,29,22,115,1.0,-11.9,86.43
401,2018,1,17,17,30,0,0,0,0.9,-12.7,96.61
402,2018,1,17,18,30,0,0,0,0.9,-13.1,107.26
403,2018,1,17,19,30,0,0,0,0.9,-13.5,118.3
404,2018,1,17,20,30,0,0,0,0.7000000000000001,-13.9,129.44
405,2018,1,17,21,30,0,0,0,0.6000000000000001,-15.2,140.28
406,2018,1,17,22,30,0,0,0,0.5,-16.6,150.07
407,2018,1,17,23,30,0,0,0,0.5,-17.3,157.09
408,2018,1,18,0,30,0,0,0,0.5,-17.6,158.24
409,2018,1,18,1,30,0,0,0,0.5,-17.7,152.76
410,2018,1,18,2,30,0,0,0,0.5,-17.400000000000002,143.59
411,2018,1,18,3,30,0,0,0,0.6000000000000001,-16.7,132.98
412,2018,1,18,4,30,0,0,0,0.7000000000000001,-15.9,121.87
413,2018,1,18,5,30,0,0,0,0.7000000000000001,-15.6,110.75
414,2018,1,18,6,30,0,0,0,0.5,-16.0,99.93
415,2018,1,18,7,30,9,8,71,0.5,-15.7,89.24
416,2018,1,18,8,30,137,49,524,0.7000000000000001,-13.5,80.3
417,2018,1,18,9,30,315,61,842,1.0,-11.4,72.42
418,2018,1,18,10,30,438,73,914,1.1,-10.4,66.44
419,2018,1,18,11,30,504,78,938,1.1,-9.7,62.98
420,2018,1,18,12,30,511,80,932,1.2000000000000002,-9.3,62.47
421,2018,1,18,13,30,455,79,890,1.1,-9.2,64.98
422,2018,1,18,14,30,347,71,814,1.1,-9.2,70.18
423,2018,1,18,15,30,200,56,666,0.9,-9.5,77.49
424,2018,1,18,16,30,48,27,316,0.8,-10.0,86.24
425,2018,1,18,17,30,0,0,0,0.7000000000000001,-10.3,96.41
426,2018,1,18,18,30,0,0,0,0.7000000000000001,-10.4,107.07
427,2018,1,18,19,30,0,0,0,0.6000000000000001,-10.8,118.12
428,2018,1,18,20,30,0,0,0,0.5,-11.5,129.26
429,2018,1,18,21,30,0,0,0,0.4,-12.2,140.09
430,2018,1,18,22,30,0,0,0,0.4,-12.2,149.87
431,2018,1,18,23,30,0,0,0,0.5,-11.8,156.87
432,2018,1,19,0,30,0,0,0,0.7000000000000001,-11.9,158.05
433,2018,1,19,1,30,0,0,0,0.9,-12.8,152.63
434,2018,1,19,2,30,0,0,0,1.0,-14.3,143.5
435,2018,1,19,3,30,0,0,0,1.0,-15.5,132.9
436,2018,1,19,4,30,0,0,0,1.0,-16.0,121.8
437,2018,1,19,5,30,0,0,0,1.0,-16.0,110.68
438,2018,1,19,6,30,0,0,0,0.9,-15.9,99.84
439,2018,1,19,7,30,8,7,55,0.7000000000000001,-14.4,89.15
440,2018,1,19,8,30,119,51,400,0.5,-10.7,80.18
441,2018,1,19,9,30,271,60,692,0.6000000000000001,-7.0,72.28
442,2018,1,19,10,30,385,67,790,0.7000000000000001,-5.2,66.27
443,2018,1,19,11,30,477,77,875,0.7000000000000001,-4.4,62.78
444,2018,1,19,12,30,443,92,754,0.7000000000000001,-3.8,62.25
445,2018,1,19,13,30,429,76,828,0.7000000000000001,-3.3000000000000003,64.76
446,2018,1,19,14,30,348,70,810,0.5,-3.4000000000000004,69.96000000000001
447,2018,1,19,15,30,197,56,642,0.4,-5.1000000000000005,77.28
448,2018,1,19,16,30,48,27,308,0.6000000000000001,-7.9,86.05
449,2018,1,19,17,30,0,0,0,0.6000000000000001,-9.5,96.22
450,2018,1,19,18,30,0,0,0,0.5,-9.6,106.88
451,2018,1,19,19,30,0,0,0,0.4,-7.5,117.93
452,2018,1,19,20,30,0,0,0,0.4,-6.4,129.07
453,2018,1,19,21,30,0,0,0,0.4,-5.800000000000001,139.89
454,2018,1,19,22,30,0,0,0,0.4,-5.5,149.66
455,2018,1,19,23,30,0,0,0,0.5,-5.1000000000000005,156.64
456,2018,1,20,0,30,0,0,0,0.5,-5.2,157.85
457,2018,1,20,1,30,0,0,0,0.5,-5.7,152.49
458,2018,1,20,2,30,0,0,0,0.5,-6.5,143.41
459,2018,1,20,3,30,0,0,0,0.5,-7.300000000000001,132.82
460,2018,1,20,4,30,0,0,0,0.5,-7.6,121.73
461,2018,1,20,5,30,0,0,0,0.5,-7.4,110.6
462,2018,1,20,6,30,0,0,0,0.5,-6.5,99.76
463,2018,1,20,7,30,8,7,46,0.7000000000000001,-4.5,89.08
